Test Number,newTime,newPathLength,dijkstraTime,dijkstraPathLength,bfsTime,bfsPathLength,dfsTime,dfsPathLength,astarTime,astarPathLength
981,0.00010704994201660156,8,0.0004420280456542969,13,0,0,3.910064697265625e-05,29,0.0001418590545654297,8
982,7.200241088867188e-05,5,0.0001010894775390625,6,0,0,1.5974044799804688e-05,16,0.00010418891906738281,5
983,3.4809112548828125e-05,2,0.00012683868408203125,3,0,0,2.002716064453125e-05,16,8.416175842285156e-05,2
984,9.298324584960938e-05,7,5.412101745605469e-05,8,0,0,1.1920928955078125e-05,12,0.00011610984802246094,7
985,6.985664367675781e-05,5,5.698204040527344e-05,6,0,0,5.9604644775390625e-06,6,0.00010418891906738281,5
986,0.00011897087097167969,9,0.00011205673217773438,10,0,0,1.8835067749023438e-05,18,0.00015401840209960938,9
987,3.790855407714844e-05,2,0.0002830028533935547,3,0,0,1.9073486328125e-05,17,8.797645568847656e-05,2
988,0.00010800361633300781,8,0.0013320446014404297,9,0,0,0.000125885009765625,58,0.0001430511474609375,8
989,9.489059448242188e-05,7,7.414817810058594e-05,8,0,0,2.47955322265625e-05,22,0.00011014938354492188,7
990,4.982948303222656e-05,3,0.00020813941955566406,6,0,0,2.4080276489257812e-05,22,9.393692016601562e-05,3
991,6.008148193359375e-05,4,0.0008890628814697266,5,0,0,8.606910705566406e-05,49,9.393692016601562e-05,4
992,8.702278137207031e-05,6,0.00018310546875,9,0,0,2.002716064453125e-05,19,0.00017881393432617188,6
993,3.600120544433594e-05,2,0.00018906593322753906,3,0,0,3.981590270996094e-05,30,8.702278137207031e-05,2
994,6.103515625e-05,4,0.0002269744873046875,9,0,0,1.71661376953125e-05,14,9.894371032714844e-05,4
995,9.799003601074219e-05,7,0.0011551380157470703,14,0,0,9.202957153320312e-05,53,0.00013494491577148438,7
996,5.078315734863281e-05,3,0.0007610321044921875,4,0,0,6.699562072753906e-05,43,9.298324584960938e-05,3
997,0.00011992454528808594,9,0.0006539821624755859,14,0,0,7.605552673339844e-05,44,0.00015401840209960938,9
998,9.799003601074219e-05,7,0.0006449222564697266,12,0,0,6.4849853515625e-05,42,0.0001900196075439453,7
999,8.702278137207031e-05,6,0.0007641315460205078,9,0,0,6.604194641113281e-05,43,0.00011682510375976562,6
1000,9.703636169433594e-05,7,0.00010514259338378906,10,0,0,7.867813110351562e-06,8,0.00013208389282226562,7
1001,0.00011992454528808594,9,0.00014901161193847656,12,0,0,3.504753112792969e-05,26,0.00016689300537109375,9
1002,0.00013303756713867188,9,0.002290964126586914,10,0,0,0.0001239776611328125,63,0.00015401840209960938,9
1003,6.29425048828125e-05,4,0.0008258819580078125,9,0,0,7.295608520507812e-05,42,0.00011110305786132812,4
1004,0.00013494491577148438,10,0.0007688999176025391,17,0,0,5.0067901611328125e-05,35,0.0001361370086669922,10
1005,0.0001678466796875,13,0.0010781288146972656,14,0,0,0.00012612342834472656,57,0.00019288063049316406,13
1006,9.703636169433594e-05,7,0.00031495094299316406,10,0,0,4.410743713378906e-05,31,0.00014090538024902344,7
1007,9.608268737792969e-05,7,0.0012209415435791016,12,0,0,8.916854858398438e-05,50,0.00013494491577148438,7
1008,6.198883056640625e-05,4,0.001500844955444336,5,0,0,9.989738464355469e-05,55,0.00010895729064941406,4
1009,6.103515625e-05,4,0.0011360645294189453,5,0,0,0.00013899803161621094,58,0.00011014938354492188,4
1010,0.00011897087097167969,9,0.0005099773406982422,14,0,0,0.00010991096496582031,58,0.0001461505889892578,9
1011,3.695487976074219e-05,2,0.0013899803161621094,3,0,0,0.00014495849609375,58,9.608268737792969e-05,2
1012,7.295608520507812e-05,5,0.0013930797576904297,6,0,0,0.0001270771026611328,63,0.00011396408081054688,5
1013,0.00012111663818359375,9,0.003036022186279297,10,0,0,0.00023508071899414062,82,0.0001709461212158203,9
1014,8.58306884765625e-05,6,8.20159912109375e-05,7,0,0,1.7881393432617188e-05,17,0.00013303756713867188,6
1015,8.702278137207031e-05,6,0.00020599365234375,7,0,0,4.482269287109375e-05,33,0.00012922286987304688,6
1016,0.00011897087097167969,9,0.0011010169982910156,18,0,0,8.58306884765625e-05,48,0.00014400482177734375,9
1017,9.012222290039062e-05,3,0.0006949901580810547,4,0,0,6.198883056640625e-05,39,0.00010395050048828125,3
1018,4.291534423828125e-05,2,0.0006821155548095703,3,0,0,5.9604644775390625e-06,3,0.00010204315185546875,2
1019,5.698204040527344e-05,3,0.0002739429473876953,4,0,0,8.106231689453125e-06,6,0.00011491775512695312,3
1020,9.703636169433594e-05,3,0.0005860328674316406,10,0,0,4.696846008300781e-05,32,0.0001049041748046875,3
1021,8.606910705566406e-05,6,0.000514984130859375,9,0,0,2.6941299438476562e-05,23,0.0001361370086669922,6
1022,0.00013017654418945312,9,0.0010800361633300781,18,0,0,0.0001239776611328125,54,0.00013399124145507812,9
1023,3.814697265625e-05,2,0.0003998279571533203,3,0,0,2.86102294921875e-06,3,9.417533874511719e-05,2
1024,9.608268737792969e-05,7,0.0017199516296386719,8,0,0,0.00013399124145507812,65,0.00013208389282226562,7
1025,6.103515625e-05,4,6.794929504394531e-05,5,0,0,1.5020370483398438e-05,15,0.00010800361633300781,4
1026,7.486343383789062e-05,5,0.00047516822814941406,14,0,0,4.00543212890625e-05,29,0.00011801719665527344,5
1027,8.702278137207031e-05,6,0.0005230903625488281,7,0,0,1.0013580322265625e-05,9,0.00012421607971191406,6
1028,6.508827209472656e-05,4,8.606910705566406e-05,5,0,0,2.09808349609375e-05,19,0.00010704994201660156,4
1029,9.799003601074219e-05,7,0.0002779960632324219,10,0,0,2.09808349609375e-05,19,0.00013899803161621094,7
1030,8.606910705566406e-05,6,9.012222290039062e-05,7,0,0,2.8848648071289062e-05,25,0.00013518333435058594,6
1031,0.00013518333435058594,6,0.0007660388946533203,13,0,0,0.00011491775512695312,56,0.00011610984802246094,6
1032,9.083747863769531e-05,6,0.0006411075592041016,7,0,0,5.793571472167969e-05,39,0.00011897087097167969,6
1033,4.887580871582031e-05,3,0.0011091232299804688,4,0,0,0.00016498565673828125,51,0.000102996826171875,3
1034,0.00011897087097167969,9,0.0007312297821044922,10,0,0,6.389617919921875e-05,41,0.00014591217041015625,9
1035,5.2928924560546875e-05,3,0.0004439353942871094,4,0,0,2.002716064453125e-05,16,9.894371032714844e-05,3
1036,6.008148193359375e-05,4,0.0003139972686767578,5,0,0,2.002716064453125e-05,17,0.00010800361633300781,4
1037,8.606910705566406e-05,6,0.0015099048614501953,15,0,0,0.00010085105895996094,54,0.00013303756713867188,6
1038,4.792213439941406e-05,3,0.0009229183197021484,16,0,0,9.107589721679688e-05,52,0.0001010894775390625,3
1039,6.198883056640625e-05,4,0.0001220703125,5,0,0,1.2874603271484375e-05,12,0.00010800361633300781,4
1040,9.799003601074219e-05,7,0.0015749931335449219,20,0,0,0.0001068115234375,56,0.00013208389282226562,7
1041,0.0001671314239501953,12,0.0008349418640136719,19,0,0,0.0001270771026611328,59,0.00015807151794433594,12
1042,6.29425048828125e-05,4,0.0015408992767333984,5,0,0,0.00012302398681640625,46,0.00018477439880371094,4
1043,0.00011014938354492188,8,0.00026798248291015625,13,0,0,1.0967254638671875e-05,9,0.00013899803161621094,8
1044,6.604194641113281e-05,4,0.0012679100036621094,13,0,0,0.0001220703125,60,0.00011897087097167969,4
1045,4.00543212890625e-05,2,0.0005578994750976562,3,0,0,1.4066696166992188e-05,11,0.00010204315185546875,2
1046,9.012222290039062e-05,6,0.001580953598022461,7,0,0,0.0001270771026611328,59,0.00012683868408203125,6
1047,0.00010204315185546875,5,0.0004220008850097656,6,0,0,5.3882598876953125e-05,34,0.00011801719665527344,5
1048,0.00010895729064941406,8,0.0029299259185791016,15,0,0,0.00016307830810546875,73,0.0001590251922607422,8
1049,0.00010895729064941406,8,0.00030303001403808594,13,0,0,3.981590270996094e-05,31,0.0001621246337890625,8
1050,7.009506225585938e-05,5,6.198883056640625e-05,6,0,0,1.0967254638671875e-05,8,0.000102996826171875,5
1051,5.602836608886719e-05,3,0.0011138916015625,16,0,0,0.00010895729064941406,58,9.799003601074219e-05,3
1052,0.00010609626770019531,8,0.0009829998016357422,15,0,0,8.702278137207031e-05,52,0.00016188621520996094,8
1053,0.00010395050048828125,8,0.0008111000061035156,19,0,0,7.009506225585938e-05,42,0.00012803077697753906,8
1054,3.695487976074219e-05,2,0.0008420944213867188,3,0,0,8.296966552734375e-05,50,9.107589721679688e-05,2
1055,0.00010585784912109375,8,0.0013189315795898438,19,0,0,9.608268737792969e-05,53,0.00011706352233886719,8
1056,8.678436279296875e-05,6,0.0018968582153320312,7,0,0,0.00013899803161621094,67,0.0001251697540283203,6
1057,0.00013494491577148438,10,0.0002460479736328125,13,0,0,2.4080276489257812e-05,21,0.00017380714416503906,10
1058,6.389617919921875e-05,4,5.602836608886719e-05,5,0,0,1.4066696166992188e-05,13,0.00010991096496582031,4
1059,0.0001201629638671875,9,0.00033593177795410156,16,0,0,3.0040740966796875e-05,26,0.0001380443572998047,9
1060,0.00012302398681640625,9,0.0013060569763183594,10,0,0,8.702278137207031e-05,50,0.00016808509826660156,9
1061,0.0001289844512939453,10,0.0012700557708740234,19,0,0,0.00011420249938964844,59,0.0001399517059326172,10
1062,5.1021575927734375e-05,3,0.0005550384521484375,4,0,0,4.506111145019531e-05,32,9.989738464355469e-05,3
1063,0.00015807151794433594,11,0.0015289783477783203,14,0,0,0.00011801719665527344,60,0.0001571178436279297,11
1064,9.608268737792969e-05,7,0.0009319782257080078,16,0,0,1.0967254638671875e-05,11,0.0001380443572998047,7
1065,0.00011682510375976562,9,0.00024199485778808594,10,0,0,2.384185791015625e-05,21,0.00013017654418945312,9
1066,0.00011801719665527344,9,0.001580953598022461,14,0,0,0.00014281272888183594,65,0.00013899803161621094,9
1067,9.799003601074219e-05,7,0.00023508071899414062,8,0,0,5.602836608886719e-05,38,0.00011706352233886719,7
1068,0.00012683868408203125,10,0.0001780986785888672,13,0,0,1.4066696166992188e-05,13,0.0001480579376220703,10
1069,8.487701416015625e-05,6,0.0005021095275878906,9,0,0,3.910064697265625e-05,29,0.00013303756713867188,6
1070,6.198883056640625e-05,4,0.0008039474487304688,5,0,0,5.1021575927734375e-05,35,0.00010395050048828125,4
1071,0.0001201629638671875,9,0.0004971027374267578,14,0,0,3.790855407714844e-05,28,0.00017213821411132812,9
1072,5.1021575927734375e-05,3,0.001734018325805664,12,0,0,9.512901306152344e-05,52,9.894371032714844e-05,3
1073,5.0067901611328125e-05,3,9.012222290039062e-05,4,0,0,3.1948089599609375e-05,26,0.00010204315185546875,3
1074,7.104873657226562e-05,5,0.0012471675872802734,6,0,0,0.00014591217041015625,59,0.00011205673217773438,5
1075,9.202957153320312e-05,7,9.202957153320312e-05,8,0,0,1.9073486328125e-05,18,0.00012493133544921875,7
1076,8.296966552734375e-05,6,0.0018298625946044922,15,0,0,0.0001308917999267578,64,0.00012302398681640625,6
1077,9.799003601074219e-05,7,0.00041604042053222656,8,0,0,3.886222839355469e-05,29,0.00014400482177734375,7
1078,9.584426879882812e-05,7,0.001631021499633789,14,0,0,0.00011610984802246094,61,0.0001499652862548828,7
1079,0.0001201629638671875,9,0.001155853271484375,18,0,0,8.988380432128906e-05,51,0.0001380443572998047,9
1080,7.915496826171875e-05,5,0.0007898807525634766,6,0,0,8.106231689453125e-05,49,0.00011110305786132812,5
1081,9.894371032714844e-05,7,0.00011110305786132812,8,0,0,2.2172927856445312e-05,20,0.00011992454528808594,7
1082,7.486343383789062e-05,5,0.0002071857452392578,6,0,0,2.193450927734375e-05,20,0.00011706352233886719,5
1083,0.0001049041748046875,8,0.0005958080291748047,9,0,0,5.3882598876953125e-05,35,0.00014710426330566406,8
1084,0.00011897087097167969,8,0.001561880111694336,11,0,0,0.00014901161193847656,64,0.0001659393310546875,8
1085,0.00010800361633300781,8,0.0014119148254394531,15,0,0,0.00012302398681640625,61,0.00014495849609375,8
1086,9.799003601074219e-05,7,0.0013089179992675781,8,0,0,0.0001609325408935547,56,0.0001430511474609375,7
1087,0.00012493133544921875,9,0.0006339550018310547,16,0,0,5.698204040527344e-05,38,0.0001571178436279297,9
1088,3.719329833984375e-05,2,0.0012569427490234375,3,0,0,0.00014400482177734375,58,9.608268737792969e-05,2
1089,8.511543273925781e-05,6,0.0017840862274169922,13,0,0,0.00010895729064941406,58,0.00013303756713867188,6
1090,6.699562072753906e-05,4,0.0007958412170410156,13,0,0,6.008148193359375e-05,40,0.00011491775512695312,4
1091,3.910064697265625e-05,2,0.0006771087646484375,3,0,0,4.982948303222656e-05,35,9.393692016601562e-05,2
1092,8.511543273925781e-05,6,0.0008299350738525391,7,0,0,5.2928924560546875e-05,35,0.0001289844512939453,6
1093,0.00011396408081054688,8,0.0006639957427978516,15,0,0,0.0001518726348876953,54,0.00014901161193847656,8
1094,6.794929504394531e-05,4,0.00019598007202148438,7,0,0,6.198883056640625e-06,5,0.00011396408081054688,4
1095,0.00015687942504882812,10,0.00017595291137695312,11,0,0,1.5020370483398438e-05,13,0.00020194053649902344,10
1096,0.0002238750457763672,9,0.0004780292510986328,12,0,0,7.700920104980469e-05,25,0.0002601146697998047,9
1097,0.00019097328186035156,13,0.002405881881713867,20,0,0,0.00020813941955566406,78,0.00021791458129882812,13
1098,7.486343383789062e-05,5,0.0008099079132080078,8,0,0,6.103515625e-05,39,0.00011610984802246094,5
1099,0.00010204315185546875,8,0.0016269683837890625,21,0,0,0.00011610984802246094,58,0.00011682510375976562,8
1100,0.00011491775512695312,5,0.001664876937866211,16,0,0,9.989738464355469e-05,51,0.0001361370086669922,5
1101,0.00016379356384277344,9,0.0001552104949951172,10,0,0,1.0013580322265625e-05,10,0.00015997886657714844,9
1102,6.198883056640625e-05,4,0.0008218288421630859,13,0,0,5.698204040527344e-05,37,0.00010895729064941406,4
1103,7.390975952148438e-05,5,0.0005791187286376953,6,0,0,3.504753112792969e-05,26,0.0001938343048095703,5
1104,3.790855407714844e-05,2,0.00021409988403320312,3,0,0,1.2874603271484375e-05,11,9.512901306152344e-05,2
1105,0.00011301040649414062,8,0.0004248619079589844,15,0,0,1.0013580322265625e-05,9,0.00015211105346679688,8
1106,0.00011301040649414062,8,0.0005719661712646484,15,0,0,0.00012111663818359375,55,0.00013899803161621094,8
1107,6.198883056640625e-05,4,0.0009338855743408203,5,0,0,9.202957153320312e-05,53,0.00010704994201660156,4
1108,6.103515625e-05,4,0.000598907470703125,13,0,0,5.7220458984375e-05,37,0.00011801719665527344,4
1109,7.295608520507812e-05,5,0.00032401084899902344,6,0,0,2.9087066650390625e-05,25,0.00011491775512695312,5
1110,7.295608520507812e-05,5,0.0005140304565429688,8,0,0,2.5987625122070312e-05,22,0.00012111663818359375,5
1111,0.000164031982421875,11,0.0020470619201660156,18,0,0,0.000141143798828125,66,0.0002040863037109375,11
1112,6.198883056640625e-05,4,0.00013184547424316406,5,0,0,3.600120544433594e-05,29,0.00010991096496582031,4
1113,0.00014400482177734375,11,0.0017559528350830078,18,0,0,0.00013399124145507812,64,0.0001690387725830078,11
1114,3.695487976074219e-05,2,4.8160552978515625e-05,3,0,0,1.0967254638671875e-05,11,9.608268737792969e-05,2
1115,0.00011610984802246094,9,0.0005919933319091797,14,0,0,7.104873657226562e-05,41,0.0001468658447265625,9
1116,5.793571472167969e-05,4,0.0013670921325683594,5,0,0,0.00010895729064941406,54,0.00010204315185546875,4
1117,7.390975952148438e-05,5,0.0017399787902832031,6,0,0,0.0001239776611328125,61,0.00011801719665527344,5
1118,8.487701416015625e-05,6,0.000881195068359375,11,0,0,5.3882598876953125e-05,37,0.00012302398681640625,6
1119,4.9114227294921875e-05,3,0.0008890628814697266,6,0,0,7.700920104980469e-05,48,0.000102996826171875,3
1120,8.392333984375e-05,6,8.106231689453125e-05,7,0,0,1.0013580322265625e-05,9,0.00012993812561035156,6
1121,6.008148193359375e-05,4,0.00014901161193847656,7,0,0,2.5987625122070312e-05,20,0.00011014938354492188,4
1122,0.0001289844512939453,9,0.0009589195251464844,16,0,0,1.5020370483398438e-05,13,0.00017213821411132812,9
1123,8.797645568847656e-05,6,0.0005669593811035156,11,0,0,4.410743713378906e-05,34,0.0001361370086669922,6
1124,4.887580871582031e-05,3,0.00015020370483398438,4,0,0,2.384185791015625e-05,21,9.703636169433594e-05,3
1125,0.00014209747314453125,10,0.0011048316955566406,13,0,0,6.413459777832031e-05,40,0.0001418590545654297,10
1126,0.0001590251922607422,12,0.00203704833984375,15,0,0,0.00018787384033203125,71,0.0002238750457763672,12
1127,0.00010991096496582031,8,0.00010704994201660156,9,0,0,8.106231689453125e-06,9,0.00013589859008789062,8
1128,0.00010514259338378906,8,0.0007078647613525391,17,0,0,9.059906005859375e-06,9,0.0001399517059326172,8
1129,8.511543273925781e-05,6,7.295608520507812e-05,7,0,0,9.059906005859375e-06,9,0.00012683868408203125,6
1130,0.00014591217041015625,10,0.0001399517059326172,11,0,0,1.6927719116210938e-05,17,0.00014495849609375,10
1131,0.00011897087097167969,9,0.0023658275604248047,10,0,0,0.00016999244689941406,74,0.0001361370086669922,9
1132,3.814697265625e-05,2,0.0006258487701416016,3,0,0,1.1205673217773438e-05,9,9.489059448242188e-05,2
1133,8.606910705566406e-05,6,0.00031495094299316406,9,0,0,3.0994415283203125e-05,27,0.00012612342834472656,6
1134,7.081031799316406e-05,5,0.0014071464538574219,18,0,0,0.00010204315185546875,55,0.0001049041748046875,5
1135,8.606910705566406e-05,6,0.0014519691467285156,7,0,0,0.00013494491577148438,65,0.0001220703125,6
1136,5.1021575927734375e-05,3,0.0005550384521484375,4,0,0,4.1961669921875e-05,32,9.894371032714844e-05,3
1137,5.0067901611328125e-05,3,0.00024700164794921875,4,0,0,2.7894973754882812e-05,24,0.000102996826171875,3
1138,9.107589721679688e-05,6,0.0007150173187255859,11,0,0,6.794929504394531e-05,43,0.00013399124145507812,6
1139,8.20159912109375e-05,5,0.0009291172027587891,6,0,0,0.00010395050048828125,56,0.00010991096496582031,5
1140,0.0001220703125,9,0.0008530616760253906,12,0,0,6.4849853515625e-05,40,0.00016117095947265625,9
1141,0.00010585784912109375,7,0.0006361007690429688,16,0,0,0.00010800361633300781,30,0.0001800060272216797,7
1142,3.910064697265625e-05,2,0.0003418922424316406,3,0,0,3.695487976074219e-05,28,9.822845458984375e-05,2
1143,9.298324584960938e-05,6,0.0005521774291992188,7,0,0,6.198883056640625e-05,36,0.00013589859008789062,6
1144,9.679794311523438e-05,7,0.0017659664154052734,8,0,0,0.00011396408081054688,59,0.00013303756713867188,7
1145,7.200241088867188e-05,5,0.0009429454803466797,16,0,0,9.608268737792969e-05,54,0.00011587142944335938,5
1146,8.20159912109375e-05,3,0.0005290508270263672,8,0,0,3.409385681152344e-05,27,0.00010085105895996094,3
1147,0.00013899803161621094,10,0.00017881393432617188,11,0,0,2.288818359375e-05,19,0.00017595291137695312,10
1148,5.412101745605469e-05,3,0.0006058216094970703,8,0,0,1.1205673217773438e-05,10,0.00011205673217773438,3
1149,6.4849853515625e-05,4,0.0025091171264648438,5,0,0,0.0001499652862548828,70,0.00011992454528808594,4
1150,0.00011801719665527344,8,0.002456188201904297,15,0,0,0.0001399517059326172,67,0.000164031982421875,8
1151,7.319450378417969e-05,5,0.00013184547424316406,6,0,0,8.821487426757812e-06,9,0.00011515617370605469,5
1152,6.198883056640625e-05,4,0.0006530284881591797,7,0,0,4.410743713378906e-05,31,0.00011205673217773438,4
1153,0.00010895729064941406,8,0.002379179000854492,11,0,0,0.00016689300537109375,72,0.00015020370483398438,8
1154,5.0067901611328125e-05,3,0.00036787986755371094,4,0,0,4.506111145019531e-05,32,0.00010085105895996094,3
1155,0.00012183189392089844,9,0.0007719993591308594,16,0,0,5.817413330078125e-05,36,0.00014901161193847656,9
1156,5.0067901611328125e-05,3,0.0006411075592041016,4,0,0,2.9802322387695312e-05,24,0.00010204315185546875,3
1157,0.00012087821960449219,9,0.0012340545654296875,14,0,0,7.510185241699219e-05,43,0.0001609325408935547,9
1158,8.20159912109375e-05,6,0.00028586387634277344,7,0,0,8.106231689453125e-06,7,0.00012111663818359375,6
1159,3.695487976074219e-05,2,3.790855407714844e-05,3,0,0,5.0067901611328125e-06,5,9.489059448242188e-05,2
1160,9.298324584960938e-05,7,0.0005929470062255859,12,0,0,4.506111145019531e-05,31,0.00013399124145507812,7
1161,0.00013494491577148438,10,0.00020003318786621094,11,0,0,3.218650817871094e-05,25,0.0001919269561767578,10
1162,0.00010609626770019531,7,0.0004780292510986328,12,0,0,5.3882598876953125e-05,36,0.00014281272888183594,7
1163,0.00011301040649414062,5,0.0018079280853271484,16,0,0,0.0001251697540283203,63,0.0001239776611328125,5
1164,0.00010204315185546875,7,0.0013949871063232422,14,0,0,9.918212890625e-05,54,0.00013899803161621094,7
1165,0.00010395050048828125,7,0.0002810955047607422,12,0,0,2.7894973754882812e-05,24,0.00014519691467285156,7
1166,0.00022602081298828125,16,0.0017099380493164062,19,0,0,0.00015211105346679688,65,0.00019097328186035156,12
1167,5.602836608886719e-05,3,0.0007030963897705078,10,0,0,7.605552673339844e-05,45,0.00013589859008789062,3
1168,0.00014090538024902344,10,0.0001609325408935547,11,0,0,2.7894973754882812e-05,23,0.0001609325408935547,10
1169,0.00036716461181640625,9,0.0008389949798583984,10,0,0,0.0001277923583984375,38,0.00030994415283203125,9
1170,7.677078247070312e-05,5,0.0008249282836914062,6,0,0,5.0067901611328125e-05,34,0.00011682510375976562,5
1171,7.295608520507812e-05,5,0.00020003318786621094,6,0,0,2.193450927734375e-05,20,0.00011491775512695312,5
1172,4.792213439941406e-05,3,0.00045013427734375,4,0,0,5.698204040527344e-05,38,9.608268737792969e-05,3
1173,0.00011920928955078125,9,0.0012428760528564453,12,0,0,7.009506225585938e-05,44,0.00017499923706054688,9
1174,4.696846008300781e-05,3,0.0018448829650878906,16,0,0,0.00013780593872070312,67,9.989738464355469e-05,3
1175,9.894371032714844e-05,7,0.0024099349975585938,8,0,0,1.8835067749023438e-05,14,0.00012612342834472656,7
1176,7.796287536621094e-05,5,0.0013649463653564453,6,0,0,0.00011205673217773438,51,0.00011610984802246094,5
1177,5.2928924560546875e-05,3,0.001722097396850586,14,0,0,1.5974044799804688e-05,14,0.00011396408081054688,3
1178,0.0001220703125,9,0.00011801719665527344,10,0,0,5.602836608886719e-05,39,0.0001571178436279297,9
1179,5.2928924560546875e-05,3,0.0013020038604736328,4,0,0,9.608268737792969e-05,52,0.000102996826171875,3
1180,7.414817810058594e-05,5,0.0013709068298339844,12,0,0,9.298324584960938e-05,52,0.0001220703125,5
1181,6.103515625e-05,4,0.0015380382537841797,15,0,0,9.584426879882812e-05,52,0.00010991096496582031,4
1182,0.00010704994201660156,8,0.0001010894775390625,9,0,0,1.9073486328125e-05,19,0.00013589859008789062,8
1183,0.00010085105895996094,7,9.703636169433594e-05,8,0,0,1.3113021850585938e-05,12,0.00013780593872070312,7
1184,8.58306884765625e-05,6,0.0011639595031738281,7,0,0,0.0001049041748046875,55,0.00011992454528808594,6
1185,5.1021575927734375e-05,3,0.0008809566497802734,4,0,0,5.602836608886719e-05,39,0.00010085105895996094,3
1186,0.00010609626770019531,8,0.00011801719665527344,9,0,0,9.059906005859375e-06,9,0.00015497207641601562,8
1187,7.390975952148438e-05,5,0.0010139942169189453,8,0,0,6.198883056640625e-05,41,0.00012111663818359375,5
1188,8.296966552734375e-05,6,0.00040984153747558594,9,0,0,6.103515625e-05,38,0.0001850128173828125,6
1189,3.790855407714844e-05,2,0.00028705596923828125,3,0,0,2.288818359375e-05,19,9.799003601074219e-05,2
1190,9.799003601074219e-05,7,0.0017571449279785156,8,0,0,0.00013399124145507812,66,0.00011992454528808594,7
1191,8.511543273925781e-05,6,0.0019068717956542969,9,0,0,0.0001399517059326172,66,0.00013303756713867188,6
1192,7.486343383789062e-05,5,0.0005481243133544922,10,0,0,3.695487976074219e-05,28,0.00011801719665527344,5
1193,4.696846008300781e-05,3,0.00015997886657714844,4,0,0,2.7179718017578125e-05,22,9.894371032714844e-05,3
1194,8.487701416015625e-05,6,0.0019030570983886719,7,0,0,0.0001220703125,62,0.00012087821960449219,6
1195,0.00011110305786132812,8,0.0002770423889160156,13,0,0,4.1961669921875e-05,31,0.0001399517059326172,8
1196,0.00011992454528808594,9,0.0017380714416503906,14,0,0,0.00012993812561035156,66,0.00015687942504882812,9
1197,4.00543212890625e-05,2,0.0007588863372802734,3,0,0,7.009506225585938e-05,45,9.298324584960938e-05,2
1198,9.799003601074219e-05,7,0.00024199485778808594,8,0,0,2.5987625122070312e-05,23,0.0001289844512939453,7
1199,3.790855407714844e-05,2,0.000598907470703125,3,0,0,5.698204040527344e-05,37,9.894371032714844e-05,2
1200,0.00016188621520996094,12,0.000209808349609375,13,0,0,2.5033950805664062e-05,21,0.00021195411682128906,12
1201,8.702278137207031e-05,6,0.0005700588226318359,7,0,0,5.078315734863281e-05,36,0.0001201629638671875,6
1202,4.9114227294921875e-05,3,4.506111145019531e-05,4,0,0,4.0531158447265625e-06,4,0.00010085105895996094,3
1203,7.295608520507812e-05,5,0.0014719963073730469,6,0,0,0.00010800361633300781,57,0.00011396408081054688,5
1204,6.008148193359375e-05,4,0.0006639957427978516,11,0,0,5.9604644775390625e-06,5,0.00010609626770019531,4
1205,7.390975952148438e-05,5,0.0015561580657958984,14,0,0,0.0001049041748046875,56,0.00012111663818359375,5
1206,0.00013208389282226562,10,0.0003368854522705078,13,0,0,4.100799560546875e-05,33,0.00019288063049316406,10
1207,3.790855407714844e-05,2,0.00109100341796875,3,0,0,9.107589721679688e-05,52,9.989738464355469e-05,2
1208,5.1975250244140625e-05,3,0.001953125,16,0,0,0.0001709461212158203,63,0.0001010894775390625,3
1209,6.103515625e-05,4,0.001497030258178711,15,0,0,0.00012111663818359375,62,0.00011086463928222656,4
1210,7.295608520507812e-05,5,0.0010471343994140625,6,0,0,8.0108642578125e-05,48,0.00011396408081054688,5
1211,9.489059448242188e-05,7,0.0017139911651611328,20,0,0,0.000102996826171875,55,0.0001270771026611328,7
1212,7.200241088867188e-05,5,0.0017590522766113281,6,0,0,0.00014209747314453125,66,0.00011587142944335938,5
1213,6.198883056640625e-05,4,6.508827209472656e-05,5,0,0,1.0013580322265625e-05,10,0.00011086463928222656,4
1214,9.703636169433594e-05,7,0.0008299350738525391,10,0,0,0.00010395050048828125,54,0.0001468658447265625,7
1215,7.295608520507812e-05,5,0.0005869865417480469,10,0,0,3.3855438232421875e-05,26,0.00011801719665527344,5
1216,0.0001239776611328125,8,0.0016181468963623047,9,0,0,0.0001709461212158203,65,0.00015115737915039062,8
1217,6.103515625e-05,4,5.602836608886719e-05,5,0,0,6.9141387939453125e-06,7,0.00011301040649414062,4
1218,0.00013399124145507812,10,0.0005931854248046875,15,0,0,7.081031799316406e-05,44,0.0001761913299560547,10
1219,5.0067901611328125e-05,3,0.0009808540344238281,4,0,0,6.699562072753906e-05,43,0.00010204315185546875,3
1220,7.200241088867188e-05,5,0.0001800060272216797,8,0,0,3.0994415283203125e-05,24,0.00011587142944335938,5
1221,0.00016498565673828125,13,0.0020411014556884766,16,0,0,0.00010585784912109375,50,0.0002231597900390625,13
1222,0.0001468658447265625,10,0.0016560554504394531,13,0,0,0.00015592575073242188,62,0.00020194053649902344,10
1223,0.0001690387725830078,12,0.0005309581756591797,15,0,0,4.410743713378906e-05,32,0.00017499923706054688,12
1224,8.702278137207031e-05,6,0.00028896331787109375,9,0,0,2.7179718017578125e-05,23,0.0001289844512939453,6
1225,0.00012993812561035156,10,0.000247955322265625,15,0,0,1.3113021850585938e-05,13,0.0001800060272216797,10
1226,8.296966552734375e-05,6,0.0015859603881835938,17,0,0,0.00013399124145507812,65,0.00012087821960449219,6
